fighter_url,fight_url,referee,significant_strikes_landed,significant_strikes_attempted,significant_strike_accuracy,head_strikes_landed,head_strikes_attempted,body_strikes_landed,body_strikes_attempted,leg_strikes_landed,leg_strikes_attempted,distance_strikes_landed,distance_strikes_attempted,clinch_strikes_landed,clinch_strikes_attempted,ground_strikes_landed,ground_strikes_attempted,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,takedown_accuracy,knockdowns,submission_attempts,reversals,control_time_seconds,significant_strike_accuracy_opponent
d945aae53e3e54e6,54fa6e32330a8cca,Chris Tognoni,55,94,0.58,36,65,2,4,17,25,22,51,0,0,33,43,75,124,0,0,,0,0,1,450,0.58
cfc3e7bb44685289,54fa6e32330a8cca,Chris Tognoni,59,95,0.62,24,57,7,9,28,29,58,94,0,0,1,1,117,168,1,1,1.0,0,0,0,11,0.62
9fe7af8b3fbe00a0,58eda5a58a89f739,Mike Beltran,7,14,0.5,6,12,1,1,0,1,6,13,1,1,0,0,8,15,0,0,,0,0,0,0,0.5
85497ffd934ecf7e,58eda5a58a89f739,Mike Beltran,12,23,0.52,8,17,2,3,2,3,11,21,0,0,1,2,12,23,0,0,,1,0,0,13,0.52
e4faa79383c9f214,b33e3a6d15700bb1,Kerry Hatley,95,226,0.42,77,199,18,26,0,1,87,213,8,13,0,0,126,266,0,0,,0,0,0,93,0.42
fc0a4053eb8a3a59,b33e3a6d15700bb1,Kerry Hatley,67,166,0.4,36,120,22,35,9,11,63,156,3,5,1,5,86,194,3,14,0.21,0,0,0,214,0.4
6e344b71421103da,817cd15077a9419e,Mark Smith,31,67,0.46,9,40,10,13,12,14,24,54,7,13,0,0,68,106,0,3,0.0,0,0,0,14,0.46
0abcf6bc47191219,817cd15077a9419e,Mark Smith,33,70,0.47,21,48,10,13,2,9,8,39,22,26,3,5,73,126,5,14,0.35,0,0,0,559,0.47
745fa7b605f8e2da,f01851055b8309e0,Chris Tognoni,15,32,0.46,13,30,1,1,1,1,2,7,2,2,11,23,42,72,2,2,1.0,0,0,3,365,0.46
6c9b66b43663f2f7,f01851055b8309e0,Chris Tognoni,1,3,0.33,0,2,0,0,1,1,1,3,0,0,0,0,4,6,2,6,0.33,0,0,1,157,0.33
ca28cdf526d6b6e9,192619174bd1ad77,Kerry Hatley,35,88,0.39,29,81,5,6,1,1,26,65,1,2,8,21,81,150,2,2,1.0,0,0,0,493,0.39
af65aa688d13eedf,192619174bd1ad77,Kerry Hatley,28,68,0.41,24,60,1,4,3,4,26,65,0,0,2,3,52,98,1,1,1.0,0,1,0,36,0.41
dc9572dd6ec74859,00c6a2ef07ca51da,Dan Miragliotta,37,124,0.29,26,108,8,11,3,5,33,120,0,0,4,4,71,161,1,8,0.12,0,0,0,220,0.29
b9437600497350f3,00c6a2ef07ca51da,Dan Miragliotta,75,151,0.49,59,131,13,17,3,3,65,135,6,8,4,8,81,160,0,1,0.0,0,1,0,78,0.49
d247691a6c0e9034,7521015554088962,Jason Herzog,99,158,0.62,74,127,13,18,12,13,95,154,4,4,0,0,114,173,0,0,,1,0,0,10,0.62
aa171d55d4b5208f,7521015554088962,Jason Herzog,97,237,0.4,65,188,20,32,12,17,91,222,6,15,0,0,108,249,3,11,0.27,0,0,0,127,0.4
5d1b7e3dd9e11074,1a635a5e4551e7d5,Keith Peterson,111,168,0.66,71,127,18,19,22,22,109,165,2,2,0,1,111,168,0,0,,1,0,0,1,0.66
294aa73dbf37d281,1a635a5e4551e7d5,Keith Peterson,57,112,0.5,27,74,21,29,9,9,55,110,2,2,0,0,60,115,0,5,0.0,0,0,0,0,0.5
71171fc96445bf65,7b1bc4ff776f12c1,Andrew Glenn,40,96,0.41,27,79,6,7,7,10,40,96,0,0,0,0,40,96,0,4,0.0,0,0,0,40,0.41
e4277e87a789d687,7b1bc4ff776f12c1,Andrew Glenn,45,96,0.46,23,69,7,9,15,18,39,87,5,8,1,1,47,100,0,0,,1,0,0,20,0.46
0232cabbc30a2372,5238f6470d0557fb,Keith Peterson,79,183,0.43,57,156,8,10,14,17,79,182,0,1,0,0,85,189,0,1,0.0,0,0,0,75,0.43
850266b3dc4e506e,5238f6470d0557fb,Keith Peterson,86,147,0.58,60,111,9,16,17,20,81,142,3,3,2,2,95,156,2,4,0.5,0,0,0,203,0.58
b4b496ec2197ee3e,2b6a75175bbca4e9,Dan Miragliotta,78,155,0.5,33,94,37,50,8,11,70,142,8,13,0,0,99,181,0,0,,0,0,0,54,0.5
3e8118c1ab52f211,2b6a75175bbca4e9,Dan Miragliotta,32,90,0.35,18,70,5,5,9,15,28,80,4,10,0,0,34,93,3,9,0.33,0,0,0,216,0.35
511e82663651438d,9c24c03131d5b49a,Jason Herzog,19,50,0.38,13,37,3,8,3,5,16,46,1,1,2,3,19,50,0,1,0.0,1,0,0,12,0.38
ee18ff42063174df,9c24c03131d5b49a,Jason Herzog,16,56,0.28,8,39,7,12,1,5,15,55,1,1,0,0,20,61,0,0,,0,0,0,0,0.28
58bbef3770bb2dfc,b0be38110c2d8b84,Dan Miragliotta,20,24,0.83,15,19,4,4,1,1,12,16,8,8,0,0,39,44,0,0,,0,0,0,4,0.83
7cbf7c78d3b34218,b0be38110c2d8b84,Dan Miragliotta,7,13,0.53,1,6,2,3,4,4,7,12,0,1,0,0,16,23,1,1,1.0,0,0,0,68,0.53
4682bc59d5f55145,ebeeed2595266bbc,Andrew Glenn,38,71,0.53,35,64,0,3,3,4,36,69,0,0,2,2,38,71,0,0,,1,0,0,63,0.53
d2f43cfaf8ca3560,ebeeed2595266bbc,Andrew Glenn,22,69,0.31,14,59,4,6,4,4,17,61,5,8,0,0,24,72,0,0,,0,0,0,9,0.31
46e0d677f91bacc0,cf258c17234d649e,Jason Herzog,31,137,0.22,21,122,5,7,5,8,31,135,0,2,0,0,35,143,0,1,0.0,0,0,1,95,0.22
9256f591b30c073e,cf258c17234d649e,Jason Herzog,55,134,0.41,43,112,7,10,5,12,52,126,3,5,0,3,60,140,2,5,0.4,0,1,0,175,0.41
f29a6350c69f4a33,e5f9d59d00fe3c73,Andrew Glenn,24,68,0.35,12,50,5,6,7,12,23,65,1,2,0,1,61,117,2,9,0.22,0,0,0,410,0.35
5c637af9472ae7cc,e5f9d59d00fe3c73,Andrew Glenn,15,55,0.27,11,45,3,8,1,2,14,54,1,1,0,0,63,111,1,3,0.33,0,1,1,198,0.27
113df4fde64735c6,b40e4deb48658851,Keith Peterson,147,290,0.5,50,158,42,67,55,65,147,290,0,0,0,0,147,290,0,1,0.0,0,0,0,0,0.5
c5ccd878231c5407,b40e4deb48658851,Keith Peterson,69,156,0.44,63,149,5,6,1,1,67,152,2,3,0,1,69,156,0,0,,0,0,0,0,0.44
971dba22c622af12,edf7ce89ad672e85,Jason Herzog,26,55,0.47,16,43,8,9,2,3,12,30,14,25,0,0,67,100,0,0,,0,0,0,77,0.47
e375cb5caf4717b6,edf7ce89ad672e85,Jason Herzog,36,64,0.56,26,51,8,10,2,3,12,26,11,16,13,22,85,137,8,10,0.8,0,0,0,624,0.56
a0f0004aadf10b71,e761c5009c09b295,Jason Herzog,32,52,0.61,15,33,5,5,12,14,30,50,2,2,0,0,33,53,3,7,0.42,0,1,0,166,0.61
d33da8a3d82bdb62,e761c5009c09b295,Jason Herzog,17,29,0.58,10,20,5,6,2,3,17,28,0,1,0,0,30,44,0,0,,0,0,0,24,0.58
01afe0916a40c7c5,1569186ee820ea87,Marc Goddard,37,67,0.55,29,55,6,10,2,2,24,50,3,4,10,13,65,102,2,10,0.2,0,0,1,701,0.55
442c9011034ae1fd,1569186ee820ea87,Marc Goddard,42,84,0.5,11,40,10,15,21,29,35,72,7,12,0,0,102,157,1,2,0.5,0,2,0,152,0.5
787bb1f087ccff8a,f706508c52f337a6,Mark Smith,43,61,0.7,14,30,10,11,19,20,40,57,0,1,3,3,48,66,2,4,0.5,0,2,0,220,0.7
279566840aa55bf2,f706508c52f337a6,Mark Smith,39,71,0.54,19,46,18,20,2,5,36,67,3,4,0,0,105,140,3,4,0.75,0,1,0,272,0.54
d9c6f19f958643e9,0292b9c31c0089ac,Keith Peterson,26,36,0.72,14,23,9,10,3,3,17,26,5,5,4,5,147,177,2,2,1.0,0,0,0,513,0.72
242d36d241b43c12,0292b9c31c0089ac,Keith Peterson,6,31,0.19,4,25,1,3,1,3,5,30,1,1,0,0,90,118,0,0,,0,1,0,2,0.19
583ee11abddfc581,089388c9f00ce9c6,Chris Tognoni,25,67,0.37,13,47,9,15,3,5,15,55,10,12,0,0,32,77,0,0,,0,0,0,42,0.37
e93b04e308913c2e,089388c9f00ce9c6,Chris Tognoni,78,116,0.67,61,98,9,9,8,9,62,99,4,4,12,13,114,157,4,5,0.8,0,0,0,433,0.67
2e19380f34871c6a,97caf8fca9d9603b,Marc Goddard,121,162,0.74,110,149,8,10,3,3,48,75,17,22,56,65,172,232,0,0,,0,0,0,231,0.74
d4c9dcd330403612,97caf8fca9d9603b,Marc Goddard,21,46,0.45,14,36,5,7,2,3,19,43,2,3,0,0,24,49,0,4,0.0,0,0,0,1,0.45
6d4b63c767106d3a,4914f7bd073c6359,Mark Smith,2,6,0.33,1,4,0,0,1,2,2,6,0,0,0,0,2,6,0,0,,0,1,0,14,0.33
40f3cb27fc7305a1,4914f7bd073c6359,Mark Smith,5,9,0.55,1,5,1,1,3,3,5,9,0,0,0,0,5,9,0,0,,0,0,0,0,0.55
76e2870ffafbe38f,df30514e0674d598,Jason Herzog,8,26,0.3,6,23,1,1,1,2,6,22,0,1,2,3,136,165,4,5,0.8,0,0,1,369,0.3
cb696ebfb6598724,df30514e0674d598,Jason Herzog,12,26,0.46,7,16,5,8,0,2,9,23,2,2,1,1,45,67,6,8,0.75,0,0,2,376,0.46
c6aee362c7a7d482,7c0d0a28a8fba102,Keith Peterson,60,111,0.54,32,79,22,26,6,6,49,96,11,15,0,0,80,135,2,5,0.4,0,0,0,106,0.54
f626118b6da0e020,7c0d0a28a8fba102,Keith Peterson,57,110,0.51,20,64,31,38,6,8,27,76,30,34,0,0,109,175,0,6,0.0,0,0,0,445,0.51
3a8176e15b9887c1,0f16d83859d608c7,Mark Smith,16,36,0.44,11,30,5,6,0,0,12,23,0,2,4,11,27,50,0,1,0.0,1,1,0,135,0.44
cad24459b28592ca,0f16d83859d608c7,Mark Smith,62,102,0.6,56,96,6,6,0,0,7,25,7,12,48,65,121,193,0,6,0.0,0,0,0,264,0.6
7f6ed67d3ed3c036,d38029cf47e54cf7,Chris Tognoni,70,217,0.32,60,203,6,8,4,6,70,217,0,0,0,0,74,223,2,8,0.25,0,0,0,194,0.32
17e97649403ba428,d38029cf47e54cf7,Chris Tognoni,165,304,0.54,131,262,22,27,12,15,144,279,19,22,2,3,184,323,0,0,,0,0,0,20,0.54
c58f51dedb310998,a5c57b0f49e9f61c,Marc Goddard,13,39,0.33,11,33,2,6,0,0,9,29,4,10,0,0,54,87,2,8,0.25,0,1,0,228,0.33
b0d6a1d8ac3d563d,a5c57b0f49e9f61c,Marc Goddard,10,34,0.29,9,33,1,1,0,0,10,30,0,4,0,0,18,43,0,1,0.0,0,0,0,79,0.29
c47df9303d318c67,72b12a837290b327,Keith Peterson,5,13,0.38,3,9,2,4,0,0,2,10,3,3,0,0,6,15,0,1,0.0,0,0,0,0,0.38
971246648e162f0d,72b12a837290b327,Keith Peterson,7,15,0.46,5,10,2,5,0,0,5,12,1,2,1,1,14,28,3,6,0.5,0,1,0,128,0.46
8667caa0451d245b,eb94412f15c62650,Chris Tognoni,29,70,0.41,19,55,10,13,0,2,26,67,0,0,3,3,29,70,0,0,,1,0,0,4,0.41
0c25d0a5e8cdbf19,eb94412f15c62650,Chris Tognoni,32,69,0.46,16,50,6,9,10,10,32,69,0,0,0,0,32,69,0,2,0.0,0,0,0,0,0.46
d661ce4da776fc20,f53573316a4f349f,Mike Beltran,121,193,0.62,78,142,18,21,25,30,103,172,13,15,5,6,190,263,1,4,0.25,0,0,1,201,0.62
aa72b0f831d0bfe5,f53573316a4f349f,Mike Beltran,53,119,0.44,23,75,24,36,6,8,49,112,4,7,0,0,53,119,2,8,0.25,0,0,0,180,0.44
c41d426cc7326d1b,f0c4aff7dd1ec4e9,Marc Goddard,78,161,0.48,45,118,25,34,8,9,77,159,1,2,0,0,89,172,0,0,,0,0,0,0,0.48
d25240135aee03e5,f0c4aff7dd1ec4e9,Marc Goddard,15,103,0.14,8,85,1,4,6,14,15,101,0,2,0,0,17,106,1,3,0.33,0,0,0,16,0.14
32490e80ddab1e5a,bec57d7cce0e6257,Mark Craig,9,21,0.42,4,15,1,2,4,4,8,20,1,1,0,0,11,23,0,1,0.0,0,0,0,19,0.42
447f9858ae78f921,bec57d7cce0e6257,Mark Craig,20,28,0.71,7,14,3,4,10,10,19,27,0,0,1,1,20,28,0,1,0.0,1,0,0,2,0.71
2997e7fe3c9d3d4a,64d6d51219e0664c,Marc Goddard,46,111,0.41,15,66,21,32,10,13,46,111,0,0,0,0,48,113,0,1,0.0,0,0,0,0,0.41
a6eb54ae17a551be,64d6d51219e0664c,Marc Goddard,18,59,0.3,13,50,2,3,3,6,18,58,0,0,0,1,19,61,0,2,0.0,1,1,0,28,0.3
0845c81e37d3bcb3,02ec66f311dce539,Mike Beltran,96,183,0.52,51,131,17,24,28,28,95,182,1,1,0,0,96,183,0,2,0.0,0,0,0,3,0.52
9014c02eff8b3d62,02ec66f311dce539,Mike Beltran,98,204,0.48,81,182,9,13,8,9,98,204,0,0,0,0,98,204,0,0,,0,0,0,0,0.48
8a65fd9ba31fd3f7,56d2c00dfd391fcf,Kevin Sataki,17,34,0.5,9,24,2,4,6,6,15,26,0,0,2,8,19,38,0,0,,1,0,0,5,0.5
6967153c7edb4d87,56d2c00dfd391fcf,Kevin Sataki,9,12,0.75,4,7,5,5,0,0,9,12,0,0,0,0,9,12,0,0,,0,0,0,0,0.75
8677e67a75d65b8e,9c207acb12c17a67,Mike Beltran,9,72,0.12,4,63,4,8,1,1,9,72,0,0,0,0,48,114,1,1,1.0,0,0,0,17,0.12
a474aade8eb3a8f0,9c207acb12c17a67,Mike Beltran,42,87,0.48,28,71,4,6,10,10,36,77,3,4,3,6,85,131,2,5,0.4,0,0,0,286,0.48
296a120cb880477b,828de4f5585c908c,Mark Craig,2,23,0.08,0,17,0,2,2,4,2,23,0,0,0,0,5,26,0,0,,0,0,0,0,0.08
3be16d817b36098b,828de4f5585c908c,Mark Craig,12,19,0.63,6,12,2,3,4,4,12,17,0,1,0,1,12,19,0,0,,1,0,0,1,0.63
d683f4870742b273,baee9b2491c986e2,Kevin Sataki,30,108,0.27,13,76,11,24,6,8,28,101,0,4,2,3,33,112,1,2,0.5,1,0,0,55,0.27
c940b42df95bbd28,baee9b2491c986e2,Kevin Sataki,48,102,0.47,29,77,2,7,17,18,47,100,0,1,1,1,58,114,0,0,,0,0,1,65,0.47
17cb6d8e8187f304,5dab54e34c2cfe01,Marc Goddard,26,93,0.27,18,82,5,7,3,4,24,84,1,4,1,5,28,95,0,3,0.0,1,1,1,15,0.27
798e48f9e7f6ba22,5dab54e34c2cfe01,Marc Goddard,44,105,0.41,26,85,8,9,10,11,40,94,3,9,1,2,46,110,4,14,0.28,0,0,0,285,0.41
bb2c3c3a466224af,38f1c83c19e99fa2,Mark Craig,51,126,0.4,24,74,12,28,15,24,50,124,1,2,0,0,51,126,0,2,0.0,0,0,0,0,0.4
88be62d6c1e6dadb,38f1c83c19e99fa2,Mark Craig,50,158,0.31,13,78,13,40,24,40,49,156,1,2,0,0,59,168,0,1,0.0,0,1,0,36,0.31
86bace9e4ad85542,f5f28a8b472b8012,Mike Beltran,87,192,0.45,66,158,8,16,13,18,80,178,5,11,2,3,92,198,0,3,0.0,1,0,0,26,0.45
32feae6d9a1e5047,f5f28a8b472b8012,Mike Beltran,64,155,0.41,39,126,23,27,2,2,59,148,5,7,0,0,68,160,1,2,0.5,0,0,0,7,0.41
8c1ca54b5089d199,86a2f07e0bf20297,Kevin Sataki,56,169,0.33,29,133,9,13,18,23,53,160,3,9,0,0,60,173,0,0,,0,0,0,0,0.33
37f560436d745c18,86a2f07e0bf20297,Kevin Sataki,78,166,0.46,61,144,7,11,10,11,67,147,2,7,9,12,87,183,0,0,,2,0,0,92,0.46
07f72a2a7591b409,b35e47f2f58ef026,Herb Dean,96,119,0.8,70,91,16,18,10,10,54,70,2,3,40,46,104,128,1,1,1.0,1,0,0,231,0.8
d28dee5c705991df,b35e47f2f58ef026,Herb Dean,37,89,0.41,24,75,7,8,6,6,32,83,4,5,1,1,42,94,0,0,,0,0,0,0,0.41
07225ba28ae309b6,4f4189009a190e35,Keith Peterson,88,122,0.72,56,82,18,25,14,15,67,98,3,5,18,19,117,153,5,12,0.41,0,2,0,892,0.72
4b93a88f3b1de35b,4f4189009a190e35,Keith Peterson,84,113,0.74,59,85,16,18,9,10,60,89,0,0,24,24,150,181,0,1,0.0,0,0,0,119,0.74
35673bf5204524ee,cfd3e62c638fbd1f,Dan Miragliotta,54,85,0.63,24,50,13,16,17,19,54,85,0,0,0,0,54,85,0,0,,0,0,0,0,0.63
eabf206b162b3b83,cfd3e62c638fbd1f,Dan Miragliotta,47,129,0.36,21,93,14,23,12,13,47,129,0,0,0,0,48,130,0,0,,0,0,0,0,0.36
36541f1e6c5d4955,8545a2495db16538,Marc Goddard,48,85,0.56,34,70,4,5,10,10,41,76,1,1,6,8,105,152,3,3,1.0,0,1,0,145,0.56
9d62c2d8ee151f08,8545a2495db16538,Marc Goddard,58,132,0.43,26,83,10,19,22,30,45,117,11,13,2,2,76,155,1,7,0.14,0,1,0,210,0.43
9c393e836a852f30,55eebc2ee92bf00a,Kevin MacDonald,67,113,0.59,53,97,6,8,8,8,57,101,3,3,7,9,74,120,0,0,,1,0,0,16,0.59
93b2b7caa457cbea,55eebc2ee92bf00a,Kevin MacDonald,90,236,0.38,29,143,39,62,22,31,75,215,15,21,0,0,112,260,0,6,0.0,0,0,0,80,0.38
f2477cf43c4975cc,2a930e2d7e1f87a9,Herb Dean,48,108,0.44,24,76,3,8,21,24,46,105,2,3,0,0,49,109,0,0,,0,0,0,57,0.44
c0ac37a4a1133da9,2a930e2d7e1f87a9,Herb Dean,102,223,0.45,60,167,18,27,24,29,100,220,2,3,0,0,105,226,0,0,,0,0,0,0,0.45
d1941565abf50b16,35c8223cc967fe0a,Keith Peterson,10,24,0.41,5,19,2,2,3,3,9,23,1,1,0,0,11,25,0,0,,0,1,0,0,0.41
29af297d9f1de0f8,35c8223cc967fe0a,Keith Peterson,16,31,0.51,8,17,6,12,2,2,16,31,0,0,0,0,16,31,0,3,0.0,0,0,0,27,0.51
ffe9703408fb5964,c565e2baa27cc7e5,Marc Goddard,121,213,0.56,91,171,18,28,12,14,85,153,8,11,28,49,145,242,1,3,0.33,1,1,0,263,0.56
15ea371202eb25e1,c565e2baa27cc7e5,Marc Goddard,74,155,0.47,30,97,14,21,30,37,68,144,5,8,1,3,79,165,0,0,,1,0,0,74,0.47
c9cf753cfdf77fc2,6c1faa6284428e5d,Herb Dean,35,49,0.71,33,46,1,2,1,1,9,19,0,0,26,30,153,187,1,3,0.33,0,0,1,434,0.71
25f9a5f3e8a52618,6c1faa6284428e5d,Herb Dean,15,29,0.51,13,27,1,1,1,1,8,18,1,1,6,10,27,44,0,0,,0,0,0,36,0.51
9e50097a89442158,00414fc5519233b4,Kevin MacDonald,28,41,0.68,25,38,3,3,0,0,26,39,2,2,0,0,30,43,0,0,,0,0,0,0,0.68
3d074044a33825e7,00414fc5519233b4,Kevin MacDonald,31,56,0.55,27,50,1,3,3,3,22,43,6,9,3,4,31,56,0,0,,1,0,0,3,0.55
f4d92416da98804b,9676a4e9362e4bfd,Marc Goddard,24,70,0.34,16,55,2,9,6,6,23,69,1,1,0,0,24,70,0,0,,0,0,0,6,0.34
6b56e94a59b7b134,9676a4e9362e4bfd,Marc Goddard,65,117,0.55,22,60,16,24,27,33,55,107,2,2,8,8,66,118,0,0,,1,0,0,5,0.55
4798e823ada58fe9,40e2a7b65794ac05,Dan Miragliotta,46,103,0.44,16,61,16,26,14,16,39,94,0,1,7,8,61,119,0,0,,0,0,0,0,0.44
de594b35c45c2e9a,40e2a7b65794ac05,Dan Miragliotta,26,76,0.34,22,71,4,5,0,0,19,68,2,2,5,6,41,96,3,4,0.75,0,0,0,253,0.34
84b3e7d38f2d2ec5,73f451d894a1d4ca,Mark Smith,10,20,0.5,7,17,2,2,1,1,9,19,1,1,0,0,23,33,0,7,0.0,0,0,0,91,0.5
7ee0fd831c0fe7c3,73f451d894a1d4ca,Mark Smith,12,21,0.57,9,17,1,1,2,3,10,19,0,0,2,2,13,22,1,1,1.0,2,0,0,69,0.57
6ac9bc2953c47345,154138c8fc89c315,Mike Beltran,30,54,0.55,27,49,3,5,0,0,22,44,2,3,6,7,44,72,0,2,0.0,0,0,1,173,0.55
d549cefc7c54ab78,154138c8fc89c315,Mike Beltran,38,66,0.57,19,42,10,13,9,11,34,61,3,4,1,1,82,114,5,13,0.38,1,1,0,209,0.57
96924b0019b3aff1,e6685759ed2af90d,Kerry Hatley,53,75,0.7,22,42,19,21,12,12,29,44,9,10,15,21,80,104,2,2,1.0,0,0,1,269,0.7
8173f134396cb971,e6685759ed2af90d,Kerry Hatley,17,45,0.37,12,37,3,5,2,3,14,41,0,0,3,4,30,61,4,6,0.66,0,0,0,373,0.37
a3a542074109b347,c31d9cac7534d879,Chris Tognoni,42,105,0.4,23,84,16,18,3,3,41,102,1,3,0,0,63,128,0,0,,0,0,1,17,0.4
38c7f72747f4f712,c31d9cac7534d879,Chris Tognoni,52,108,0.48,33,72,5,18,14,18,28,76,4,4,20,28,78,145,5,17,0.29,0,0,1,493,0.48
841695e02c99a521,ea6427379a83bd01,Mike Beltran,29,51,0.56,27,49,2,2,0,0,5,12,2,2,22,37,31,54,0,0,,1,0,0,87,0.56
866fd7b1a6c90e7f,ea6427379a83bd01,Mike Beltran,3,5,0.6,2,4,0,0,1,1,3,5,0,0,0,0,3,5,0,0,,0,0,0,3,0.6
d7c3816669784109,e62033cb1e79aa81,Mark Smith,46,98,0.46,16,57,19,24,11,17,39,89,7,9,0,0,61,115,0,1,0.0,0,0,0,62,0.46
cffb87059e645bd1,e62033cb1e79aa81,Mark Smith,73,144,0.5,30,85,33,44,10,15,53,115,20,28,0,1,91,166,0,3,0.0,0,1,0,347,0.5
8adcbd525fab8d9b,c9d2a718f39274c0,Chris Tognoni,11,35,0.31,7,31,0,0,4,4,5,6,0,0,6,29,11,43,0,0,,0,0,0,20,0.31
03dee485905dbc9f,c9d2a718f39274c0,Chris Tognoni,3,8,0.37,1,5,0,0,2,3,3,8,0,0,0,0,3,8,0,0,,0,0,0,0,0.37
4aa58269d0664b5b,6b9ed3867dd42b3b,Kerry Hatley,2,8,0.25,1,7,1,1,0,0,2,8,0,0,0,0,2,8,0,0,,0,0,0,0,0.25
feedf3053472fe56,6b9ed3867dd42b3b,Kerry Hatley,7,12,0.58,6,11,0,0,1,1,7,12,0,0,0,0,7,12,0,0,,0,0,0,0,0.58
bf7ad5628363eec9,6fd1edb58d271f7c,Mike Beltran,13,33,0.39,5,21,5,9,3,3,13,33,0,0,0,0,13,33,0,1,0.0,0,0,0,0,0.39
da22387a0407a2dc,6fd1edb58d271f7c,Mike Beltran,20,44,0.45,15,36,3,4,2,4,19,43,0,0,1,1,21,46,0,0,,0,3,0,79,0.45
147e70aa6cc48cfc,582846744e379178,Kerry Hatley,3,3,1.0,0,0,2,2,1,1,1,1,2,2,0,0,5,5,1,1,1.0,0,1,0,45,1.0
6d48a2df51749d91,582846744e379178,Kerry Hatley,2,5,0.4,0,2,1,2,1,1,2,4,0,1,0,0,2,5,0,1,0.0,0,0,0,13,0.4
bd532e9a2b93870c,32f2965b4f4c4ebf,Chris Tognoni,38,60,0.63,36,58,1,1,1,1,9,20,0,0,29,40,54,85,2,3,0.66,0,0,0,166,0.63
9f5e3c20ce40b344,32f2965b4f4c4ebf,Chris Tognoni,12,32,0.37,5,23,1,2,6,7,12,32,0,0,0,0,22,42,0,3,0.0,0,0,0,64,0.37
792be9a24df82ed6,799acf3ae8a5df0a,Marc Goddard,132,317,0.41,113,284,12,22,7,11,128,309,4,8,0,0,132,317,0,1,0.0,0,0,0,0,0.41
6d35bf94f7d30241,799acf3ae8a5df0a,Marc Goddard,63,235,0.26,50,207,6,14,7,14,63,234,0,1,0,0,63,236,1,4,0.25,0,0,0,9,0.26
669970f7feba8ecd,18729b11614406bf,Blake Grice,110,281,0.39,81,248,15,16,14,17,103,269,2,6,5,6,193,387,2,8,0.25,0,0,0,534,0.39
47b63240018d5d86,18729b11614406bf,Blake Grice,94,245,0.38,68,212,18,24,8,9,91,241,3,4,0,0,101,254,1,4,0.25,0,0,0,15,0.38
89839250eb25c9c1,7edf2fe3a8776a44,Jerin Valel,76,184,0.41,24,114,33,47,19,23,76,184,0,0,0,0,79,187,0,0,,0,0,0,2,0.41
49edd0d90f60fb7d,7edf2fe3a8776a44,Jerin Valel,49,131,0.37,25,93,16,25,8,13,49,130,0,1,0,0,49,131,0,0,,0,0,0,0,0.37
6551c64fbcd1a467,eaa885cf7ae31e0b,Luke Boutin,42,92,0.45,26,65,15,23,1,4,41,88,1,4,0,0,43,93,0,0,,0,0,0,0,0.45
a9e260472d321361,eaa885cf7ae31e0b,Luke Boutin,36,84,0.42,29,76,5,6,2,2,24,70,1,1,11,13,130,218,3,5,0.6,0,1,0,344,0.42
8e9eb3fc86db0f7d,6ad594777cce2d7d,Marc Goddard,7,11,0.63,6,10,1,1,0,0,0,2,7,9,0,0,13,17,0,0,,0,0,0,1,0.63
71505842fb6455c3,6ad594777cce2d7d,Marc Goddard,13,20,0.65,11,17,1,2,1,1,2,5,7,10,4,5,23,32,0,0,,1,1,0,234,0.65
dd6103dd7127db1d,d29a82322bb083d9,Andy Social,59,130,0.45,22,82,19,28,18,20,59,129,0,1,0,0,59,130,0,1,0.0,0,0,0,0,0.45
b27a1fcb56a3035a,d29a82322bb083d9,Andy Social,34,78,0.43,23,64,3,5,8,9,34,77,0,1,0,0,34,78,0,0,,0,0,0,0,0.43
24656ef4d605c96f,b989d4d7e220b3c1,Jerin Valel,109,206,0.52,98,188,11,17,0,1,109,204,0,2,0,0,110,208,0,1,0.0,0,0,0,0,0.52
6bd02119599741a4,b989d4d7e220b3c1,Jerin Valel,95,327,0.29,82,304,7,14,6,9,94,324,1,3,0,0,95,327,0,6,0.0,0,0,0,2,0.29
f1d64ae34e088832,24581e2b39fe3319,Blake Grice,39,73,0.53,19,49,14,18,6,6,31,62,8,11,0,0,50,87,0,2,0.0,0,1,0,17,0.53
eb8d8c2a95cfccb8,24581e2b39fe3319,Blake Grice,24,54,0.44,8,30,11,17,5,7,22,51,1,2,1,1,39,75,4,6,0.66,0,0,0,229,0.44
b8a85389d115e35a,5256ba94641a4284,Luke Boutin,8,18,0.44,8,16,0,0,0,2,7,17,0,0,1,1,10,21,2,4,0.5,0,0,0,109,0.44
52c2ae6d2f2d2613,5256ba94641a4284,Luke Boutin,13,27,0.48,9,22,1,2,3,3,11,23,0,2,2,2,21,37,1,2,0.5,1,1,0,127,0.48
c0badf3243907e59,de084f0d65421cfa,Marc Goddard,45,92,0.48,37,82,3,5,5,5,39,79,4,8,2,5,87,135,6,10,0.6,0,1,0,453,0.48
d31a5546c0e9b213,de084f0d65421cfa,Marc Goddard,31,91,0.34,19,77,7,9,5,5,30,90,1,1,0,0,48,108,0,0,,0,0,0,0,0.34
1a2bf44edb8055b6,f93b074dfd47b4b4,Andy Social,68,144,0.47,40,106,22,31,6,7,60,131,7,12,1,1,75,151,0,4,0.0,0,3,1,47,0.47
